time,cell_voltages_a[0],cell_voltages_a[1],cell_voltages_a[2],cell_voltages_a[3],cell_voltages_a[4],cell_voltages_a[5],cell_voltages_a[6],cell_voltages_a[7],cell_voltages_a[8],cell_voltages_a[9],cell_voltages_a[10],cell_voltages_a[11],cell_voltages_a[12],cell_voltages_a[13],cell_voltages_a[14],cell_voltages_a[15],cell_voltages_a[16],cell_voltages_a[17],cell_voltages_a[18],cell_voltages_a[19]
0.164400,1319.775619,0.000000,1274.547983,1377.840592,1253.610169,3619.308210,-3134.773829,320.159016,0.000000,1178.094272,1319.881205,1319.874606,1319.868006,1319.861407,1319.854808,1328.540978,3874.332645,1138.183591,1282.002189,1274.851712
0.164500,1319.775619,0.000000,1287.213370,1358.057575,1236.969713,3564.026097,-3211.269901,385.894397,0.000000,1161.092388,1319.881205,1319.874606,1319.868006,1319.861407,1319.854808,1319.848208,3841.174743,1127.716467,1281.923356,1274.772880
0.164600,1319.775619,0.000000,1314.592706,1421.652494,1236.969713,3505.226720,-3284.596837,322.662835,0.000000,1134.465911,1319.881205,1319.874606,1319.868006,1319.861407,1319.854808,1319.848208,3804.226065,1116.875543,1287.185307,1280.034805
0.164700,0.000000,0.000000,1293.073315,1343.676484,1236.969713,3442.968108,-3354.682272,327.649547,0.000000,0.000000,1319.881205,1319.874606,1319.868006,1319.861407,1319.854808,1319.848208,3763.523076,1116.875543,1281.468135,1274.317662
0.164800,0.000000,0.000000,1310.573344,1361.650892,1236.969713,3377.311702,-3421.457041,333.434981,0.000000,0.000000,1319.881205,1319.874606,1319.868006,1319.861407,1319.854808,1319.848208,3719.105944,1116.875543,1285.869926,1278.719430
0.164900,1204.931992,0.000000,6026.737145,1354.046150,1236.969713,3308.322297,-3484.855244,279.128382,0.000000,1325.655622,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3671.018503,1218.055841,3849.491963,9774.889594
0.165000,1211.131349,0.000000,0.000000,1345.036977,1236.969713,3236.067977,-3544.814317,291.898733,0.000000,1319.735904,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3619.308210,1203.568267,0.000000,0.000000
0.165100,1207.223960,0.000000,1405.721265,1167.211367,0.000000,3160.620050,-3601.275086,314.412014,0.000000,1310.247045,1362.053827,1362.047017,1362.040207,1362.033397,1362.026586,1362.019776,3564.026097,1347.619215,1133.433644,1130.811986
0.165200,1143.845635,0.000000,1414.322478,1146.820299,0.000000,3082.052971,-3654.181831,337.281582,0.000000,1330.339803,1357.937376,1357.930586,1357.923796,1357.917007,1357.910217,1357.903427,3505.226720,1407.459298,1143.688356,1141.066646
0.165300,1127.722106,0.000000,1422.844603,1160.039224,1325.808082,3000.444279,-3703.482339,303.014090,0.000000,1327.218542,1361.009404,1361.002599,1360.995794,1360.988989,1360.982184,1360.975380,3442.968108,1422.238540,1134.531708,1131.910045
0.165400,1122.537480,0.000000,1422.636162,1155.773464,1319.887683,2915.874510,-3749.127958,272.839692,0.000000,1306.770801,1342.837293,1342.830578,1342.823864,1342.817150,1342.810436,1342.803722,3377.311702,1352.513409,1144.071602,1144.065882
0.165500,1122.537480,0.000000,1428.098795,1145.850781,1310.397732,2828.427125,-3791.073640,308.929027,0.000000,1318.013705,1358.485171,1358.478379,1358.471586,1358.464794,1358.458002,1358.451209,3308.322297,1353.855972,1155.270033,1152.648266
0.165600,1122.537480,0.000000,1394.796840,1149.167411,1296.064116,2738.188424,-3829.277990,290.252777,0.000000,1342.624056,1369.001078,1377.146432,1385.946820,1394.641387,1403.373613,1409.988098,3236.067977,1347.704837,1145.512340,1142.890622
0.165700,1223.718284,0.000000,1427.722265,1155.405784,1296.064116,2645.247461,-3863.703305,276.850574,0.000000,1319.762421,1337.490740,1345.636251,1354.436797,1363.131521,1371.863905,1378.478548,3160.620050,1348.224002,1139.603191,1136.981502
0.165800,1209.230637,0.000000,1387.885469,1169.950087,1296.064116,2549.695959,-3894.315611,203.264819,0.000000,1319.762421,1319.874606,1319.868006,1319.861407,1319.854808,1319.848208,1326.463111,3082.052971,1356.339773,1137.015732,1137.010047
0.165900,1347.625953,0.000000,1392.312820,1148.901568,1296.064116,2451.628215,-3921.084698,267.483669,0.000000,1312.814455,1319.874606,1319.868006,1319.861407,1319.854808,1319.848208,1319.841609,3000.444279,1356.409214,1135.966790,1133.345120
0.166000,1407.466336,0.000000,1402.744133,1147.703989,1296.064116,2351.141009,-3943.984148,213.675966,0.000000,1311.252362,1319.874606,1319.868006,1319.861407,1319.854808,1319.848208,1319.841609,2915.874510,1365.632603,1148.988166,1146.366430
0.166100,1422.245651,0.000000,1130.007093,0.000000,1319.914203,2248.333511,-3962.991362,236.416497,0.000000,1311.252362,1254.456363,1248.960304,1242.314883,1236.497529,1231.388017,1227.840121,2828.427125,0.000000,1247.476357,1247.470119
0.166200,1352.520172,0.000000,1148.992399,0.000000,1319.914203,2143.307180,-3978.087581,200.431276,0.000000,1300.768091,1252.567384,1247.071335,1240.425923,1234.608578,1229.499075,1225.951189,2738.188424,0.000000,1259.499633,1259.493336
0.166300,1353.862741,0.000000,1184.922037,1116.098554,1341.012556,0.000000,-3989.257909,172.058689,0.000000,1297.635221,1255.697119,1250.201055,1243.555627,1237.738267,1232.628748,1229.080847,2645.247461,1361.938057,1315.673842,1325.926966
0.166400,1347.711576,0.000000,1088.234088,1122.296826,1351.320612,0.000000,-3996.491320,219.865008,0.000000,1299.591026,1239.173996,1233.678014,1227.032669,1221.215391,1216.105955,1212.558136,2549.695959,1357.821956,1308.647456,1308.640912
0.166500,1348.230743,0.000000,1184.128414,1118.390121,1351.320612,0.000000,0.000000,208.711751,0.000000,1298.887389,1228.543741,1228.537598,1221.892278,1216.075026,1210.965616,1207.417823,2451.628215,1360.893723,1311.917805,1311.911246
0.166600,1356.346555,0.000000,1087.898310,1067.570688,1340.835135,-16527416319083767533201341363272921813863382411596501167285198381397062268391876504650737734056540351868621043307879335387164753205366095872.000000,0.000000,205.764033,0.000000,1312.192549,1214.446374,1214.440302,1214.434229,1214.428157,1214.422085,1214.416013,2351.141009,1379.050071,1282.793236,1282.786822
0.166700,1347.576522,0.000000,1138.482725,1060.933701,1334.384452,-1665.123169,0.000000,0.000000,0.000000,1319.762421,1199.701947,1199.695948,1199.689950,1199.683951,1199.677953,1199.671955,2248.333511,1358.369705,1290.112658,1290.106207
0.166800,1356.799957,0.000000,1164.323593,1062.154712,1319.914203,-1550.062346,-16527416319083767533201341363272921813863382411596501167285198381397062268391876504650737734056540351868621043307879335387164753205366095872.000000,0.000000,0.000000,1319.762421,1193.101744,1187.605993,1180.960878,1180.954973,1180.949068,1180.943164,2143.307180,1409.903501,1267.205366,1267.199030
0.166900,0.000000,0.000000,1111.052845,1074.179602,1319.914203,-1433.471798,95.092696,0.000000,0.000000,0.000000,1193.101744,1187.605993,1180.960878,1175.143831,1170.034625,1166.487037,2036.165663,1392.904558,1320.696795,1320.690192
0.167000,0.000000,0.000000,1104.034363,1065.425770,1319.914203,-1315.466587,68.842727,-16527416319083767533201341363272921813863382411596501167285198381397062268391876504650737734056540351868621043307879335387164753205366095872.000000,0.000000,0.000000,1193.101744,1187.605993,1180.960878,1175.143831,1170.034625,1166.487037,1927.014696,1360.262710,1277.288897,1287.542214
0.167100,0.000000,0.000000,9532.010404,1134.881558,1319.914203,-1196.163169,43.016072,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1815.961999,1389.098343,6593.612440,10270.729476
0.167200,0.000000,0.000000,0.000000,1120.396447,1319.914203,-1075.679282,4.453815,1319.980200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1703.117166,1375.152133,0.000000,0.000000
0.167300,0.000000,1362.121932,1223.003153,1408.056577,0.000000,-954.133830,-33.532949,2651.638175,0.000000,1325.774937,1325.768308,1325.761679,1325.755051,1325.748422,1325.741793,1325.735164,1588.591563,1186.512031,1352.276036,1352.269275
0.167400,0.000000,1358.005274,1326.986177,1407.220050,0.000000,-831.646763,-44.135445,3995.817687,0.000000,1319.854686,1319.848087,1319.841488,1319.834888,1319.828289,1319.821690,1319.815091,1472.498211,1184.623213,1374.435893,1374.429020
0.167500,1353.946221,1354.242403,1184.842644,1421.996780,1328.361977,-708.338961,-27.503761,4026.344122,0.000000,1310.364973,1310.358421,1310.351869,1310.345317,1310.338765,1310.332214,1310.325662,1354.951681,1187.752683,1287.130854,1289.327375
0.167600,1342.255363,1319.940601,1305.449567,1408.865576,1258.456595,-584.332114,-23.379117,2688.776744,0.000000,1290.015923,1290.655186,1292.245349,1294.454755,1296.947291,1299.386330,1301.438664,1236.067977,1171.230964,1316.399746,1318.596121
0.167700,1330.142539,1319.940601,1175.921596,1435.587828,1258.456595,-459.748602,-18.393729,1345.899361,0.000000,1289.197297,1289.190851,1289.184405,1289.177959,1289.171513,1289.165068,1289.158622,1115.964424,1170.488583,1397.503323,1397.496336
0.167800,1319.960400,1319.940601,1213.863252,1416.925993,1258.456595,-334.711373,-13.313224,2674.183004,0.000000,1289.197297,1289.836564,1291.426731,1293.636141,1296.128681,1298.567724,1300.620062,994.759549,1173.088729,1378.560417,1378.553524
0.167900,1319.960400,1319.940601,1196.651670,1397.724060,1258.456595,-209.343825,5.659428,1326.769021,0.000000,1289.197297,1289.836564,1291.426731,1293.636141,1296.128681,1298.567724,1300.620062,872.572966,1192.421102,1288.632113,1290.828626
0.168000,1319.960400,1319.940601,1183.883068,1416.538800,1258.456595,-83.769680,-1.063989,2655.417462,0.000000,1289.197297,1289.836564,1291.426731,1293.636141,1296.128681,1298.567724,1300.620062,749.525258,1178.094272,1377.009591,1377.002706
